time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/learning_rate,train/n_updates,train/entropy_loss,train/loss,train/approx_kl,train/value_loss,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/clip_fraction
93,297,180.0,1632,-19.72650261,152064,0.0003,2960,-1.0678018540143968,0.01002146303653717,0.0030985218,0.0960099066607654,0.1,0.9681517817080021,-0.008761370182037353,0.1599609375
93,298,180.0,1637,-19.71227119,152576,0.0003,2970,-1.0119330622255802,0.045385826379060745,0.0027952483,0.17973779779858887,0.1,0.9533262252807617,-0.009041799249826,0.09765625
93,299,180.0,1642,-19.687802499999997,153088,0.0003,2980,-1.0170105494558812,0.03555077686905861,0.0013062555,0.08254730694461614,0.1,0.9709507450461388,-0.00396387062210124,0.05546875
93,300,180.0,1647,-19.69275123,153600,0.0003,2990,-1.1672454953193665,0.0876532793045044,0.002891309,0.0902881659916602,0.1,0.9726337138563395,-0.007186920050298795,0.0873046875
93,301,180.0,1651,-19.73256241,154112,0.0003,3000,-1.0793593384325504,0.07088235020637512,0.0023118411,0.17102219052612783,0.1,0.952692661434412,-0.005736367171630263,0.098046875
93,302,180.0,1656,-19.71887234,154624,0.0003,3010,-1.0194653317332267,0.007931910455226898,0.002621782,0.08237953733187169,0.1,0.9780893437564373,-0.009382215328514576,0.109765625
93,303,180.0,1661,-19.70955867,155136,0.0003,3020,-0.9711924523115159,-0.005670015700161457,0.0045354906,0.08896344951353967,0.1,0.9679905399680138,-0.008513326657703147,0.0978515625
93,304,180.0,1666,-19.74140351,155648,0.0003,3030,-1.0389608502388001,0.04515170305967331,0.0053459248,0.0886489324271679,0.1,0.9745436776429415,-0.008145348529797047,0.1564453125
93,305,180.0,1670,-19.74965675,156160,0.0003,3040,-1.09762711673975,-0.011281633749604225,0.0036059658,0.10240007867105305,0.1,0.9632318876683712,-0.008000285510206595,0.1171875
93,306,180.0,1675,-19.75715002,156672,0.0003,3050,-1.1473035268485545,0.06718182563781738,0.006083988,0.11387461693957449,0.1,0.9529147855937481,-0.009896253945771604,0.1818359375
93,307,180.0,1680,-19.73859481,157184,0.0003,3060,-1.1101257532835007,0.03576025739312172,0.0046003894,0.10366844676900655,0.1,0.9654057919979095,-0.009525349270552397,0.16328125
93,308,180.0,1685,-19.797557059999995,157696,0.0003,3070,-1.0267841637134552,0.07376366853713989,0.0023912224,0.1618016580119729,0.1,0.9469306319952011,-0.008552679396234452,0.0671875
93,309,180.0,1690,-19.793295869999998,158208,0.0003,3080,-1.037568459659815,0.1339653730392456,0.0022918219,0.08675299775786698,0.1,0.9706736486405134,-0.008128801174461842,0.126953125
93,310,180.0,1695,-19.79780293,158720,0.0003,3090,-1.1719343796372415,0.061851296573877335,0.004043845,0.07706472822465002,0.1,0.9705536086112261,-0.0099747815344017,0.2052734375
93,311,180.0,1700,-19.76737987,159232,0.0003,3100,-1.0707103364169597,0.040554434061050415,0.0022282712,0.06296560777118429,0.1,0.9808158911764622,-0.008722572959959507,0.09765625
93,312,180.0,1704,-19.760386299999997,159744,0.0003,3110,-0.9951515562832356,0.026551324874162674,0.003844197,0.06124901967123151,0.1,0.9823243077844381,-0.006086674136167858,0.11953125
93,313,180.0,1709,-19.72796225,160256,0.0003,3120,-1.075329665094614,0.020950574427843094,0.00296591,0.09516308067832142,0.1,0.9688396230340004,-0.00798469571163878,0.1330078125
93,314,180.0,1714,-19.76497271,160768,0.0003,3130,-1.1179399892687798,0.04091666638851166,0.005095471,0.08555114450864494,0.1,0.9672647938132286,-0.009189671697095036,0.1765625
93,315,180.0,1719,-19.761440989999997,161280,0.0003,3140,-1.2198981046676636,-0.013721343129873276,0.0037010822,0.07532825829694048,0.1,0.9730455074459314,-0.008511371165513992,0.1634765625
93,316,180.0,1724,-19.773010030000002,161792,0.0003,3150,-1.0107360027730465,0.09954028576612473,0.0023272985,0.11148515930399298,0.1,0.9633282236754894,-0.00792971922783181,0.109375
93,317,180.0,1729,-19.761057539999996,162304,0.0003,3160,-0.9640168391168118,-0.0008570998907089233,0.004428369,0.0707385208690539,0.1,0.9758276045322418,-0.010876969021046535,0.1779296875
93,318,180.0,1733,-19.739404959999998,162816,0.0003,3170,-1.3653237000107765,0.017634877935051918,0.0041022953,0.07366182986879721,0.1,0.9764902945607901,-0.0091639455902623,0.1541015625
93,319,180.0,1738,-19.746377579999997,163328,0.0003,3180,-1.281330333650112,0.047210562974214554,0.004719354,0.05919149278197437,0.1,0.9848054619506001,-0.008601125120185316,0.1455078125
93,320,180.0,1743,-19.749472100000002,163840,0.0003,3190,-1.401310893893242,0.009052731096744537,0.0036909794,0.12537060105241835,0.1,0.9642401076853275,-0.009967302635777742,0.1330078125
94,321,180.0,1748,-19.74704872,164352,0.0003,3200,-1.33087065666914,0.04268065094947815,0.0032656575,0.11431902591139079,0.1,0.9644222855567932,-0.010495523159625009,0.1703125
94,322,180.0,1753,-19.76383857,164864,0.0003,3210,-1.442314697802067,-0.005159501917660236,0.0050620623,0.0632554301759228,0.1,0.9804850406944752,-0.009258271800354123,0.1607421875
94,323,180.0,1758,-19.76076608,165376,0.0003,3220,-1.1864762634038926,0.0030501987785100937,0.0024708994,0.11187621657736599,0.1,0.9668708369135857,-0.009591791493585333,0.1318359375
94,324,180.0,1762,-19.79137221,165888,0.0003,3230,-1.0611377991735935,0.02800547331571579,0.0026031043,0.16747948657721282,0.1,0.9431990757584572,-0.008536380436271428,0.0767578125
94,325,180.0,1768,-19.771730799999997,166400,0.0003,3240,-1.2908815652132035,-0.0009118933230638504,0.0037644613,0.08714548095595091,0.1,0.9742694981396198,-0.015738241956569254,0.178125
94,326,180.0,1772,-19.795741279999998,166912,0.0003,3250,-1.2130301117897033,0.017423231154680252,0.0029481484,0.07404874337371439,0.1,0.9786825925111771,-0.010107311233878136,0.129296875
94,327,180.0,1777,-19.807011680000002,167424,0.0003,3260,-1.2289412856101989,0.036099351942539215,0.002660837,0.10670185219496489,0.1,0.9577034786343575,-0.008949551812838763,0.1259765625
94,328,180.0,1782,-19.814281889999997,167936,0.0003,3270,-1.2559887424111367,0.025413991883397102,0.0054326775,0.09594493475742638,0.1,0.9708104524761438,-0.009676724951714278,0.2009765625
94,329,180.0,1787,-19.83921022,168448,0.0003,3280,-1.2556111335754394,-0.022361990064382553,0.0052623814,0.09847037456929683,0.1,0.96518599614501,-0.009440601174719631,0.171875
94,330,180.0,1792,-19.84358314,168960,0.0003,3290,-1.3459293067455291,0.06448456645011902,0.0029542423,0.12809809469617903,0.1,0.9613400660455227,-0.0072700813587289305,0.1169921875
94,331,180.0,1796,-19.795931239999998,169472,0.0003,3300,-1.1901358507573605,0.06934768706560135,0.004134454,0.09842098868684843,0.1,0.953050535172224,-0.009885544987628236,0.1431640625
