r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps
9.554629,2,19691.776469,True,True,0.0026417237264856,0.4889088769935323,57619
5.33125,1,19693.088944,True,True,0.0051824816869989,8.271038802209388,57620
-5.33986,10,19694.407614,True,True,0.0104514176206012,8.799173871596274,57630
7.334686,4,19695.72201,True,True,0.0031090507992632,3.32220958942877,57634
8.143725,2,19695.723348,True,True,7.340762057660849e-05,3.0277479749779816,57636
6.805623,1,19697.142328,True,True,0.0022112245725969,5.610176447602671,57637
7.787504,1,19697.145185,True,True,0.0047637782333207,3.8343935743459703,57638
1.569821,2,19697.145666,True,True,0.0016703130887777,15.041133845016518,57640
9.908582,1,19698.622318,True,True,8.382398386519441e-10,0.0025623529433996,57641
7.723644,1,19698.626315,True,True,1.8197804794488323e-11,3.949342675867948,57642
6.897668,1,19698.630975,True,True,0.0045246367325687,5.446287015154973,57643
8.316981,1,19700.134292,True,True,0.0023730566732221,2.881367713423835,57644
9.908574,1,19700.13763,True,True,4.3330106783925876e-10,0.0025781443667287,57645
6.067992,1,19701.494891,True,True,3.9304021255184016e-05,6.939568576492468,57646
6.726995,3,19702.916187,True,True,0.0054561436853525,5.293264212204124,57649
6.080295,3,19704.250557,True,True,0.0110415670700313,6.101730313217447,57652
8.331215,1,19704.255881,True,True,0.0007102401677268,2.8533335530883552,57653
3.55064,6,19705.541528,True,True,0.0092157997999353,7.739119825652116,57659
6.638764,1,19705.543528,True,True,0.0004994605352939,5.909679210259915,57660
8.254197,1,19705.545221,True,True,3.014158107134124e-09,2.991947685046496,57661
7.174065,1,19707.128617,True,True,2.793919360947676e-05,4.94231879974099,57662
9.907869,1,19707.130827,True,True,1.6173316297329874e-09,0.0025892126923621,57663
5.376486,1,19707.133173,True,True,0.0021644766512237,8.189507683998562,57664
1.467604,2,19708.736437,True,True,5.624685925353923e-10,14.878965973513958,57666
9.908195,1,19710.030408,True,True,1.601054802624624e-09,0.0025651054828899,57667
5.824425,4,19711.344151,True,True,7.259459684760936e-05,6.711942467833048,57671
-9.913784,60,19711.351479,False,True,0.0234622448747656,5.204618568570305,57731
3.807993,2,19712.770494,True,True,0.004942998408152,10.896411245255862,57733
3.051059,1,19713.903863,True,True,0.0001108091124302,12.383140335760876,57734
8.208791,3,19715.16632,True,True,0.0049570953132382,2.4447076266412195,57737
9.777515,1,19715.172638,True,True,0.0003495670034976,0.2353501089800787,57738
8.33132,1,19716.536145,True,True,0.0005570126650617,2.8514867874524428,57739
8.265292,1,19717.867528,True,True,1.01083580113885e-12,2.9717001409764987,57740
3.791198,5,19717.868553,True,True,0.0118511080660019,3.110097817877333,57745
9.586248,3,19719.268641,True,True,0.005327413707034,0.6260864221072453,57748
9.196376,1,19719.271979,True,True,0.0011957360687791,1.290703884820127,57749
4.063562,2,19720.67223,True,True,0.0015799540215301,10.47975021007232,57751
7.372013,1,19720.672875,True,True,0.0112930523711279,4.59105370212716,57752
7.92208,1,19720.675215,True,True,0.0054857744370058,3.597320236054959,57753
6.950684,1,19722.214411,True,True,0.002268771777264,5.347594165385391,57754
4.802073,1,19722.221996,True,True,0.0054269040271128,9.22623662385455,57755
4.61079,1,19722.221996,True,True,0.0060585041474208,9.574034685209256,57756
8.628319,1,19723.79026,True,True,0.0096004370713305,2.326246683123592,57757
8.470042,1,19723.791056,True,True,0.0042343338098272,2.6070811099151245,57758
7.390635,1,19723.793598,True,True,2.61731052433935e-10,4.547932627855563,57759
7.827772,1,19725.273767,True,True,0.0025986356521711,3.765102508486689,57760
9.908264,1,19726.535221,True,True,1.6065550140220706e-09,0.0025642630607322,57761
1.312092,3,19727.872224,True,True,0.0042767869276625,15.007998422936303,57764
8.445026,3,19727.874561,True,True,0.0001432609626935,2.0654186541910797,57767
9.128997,1,19729.284552,True,True,0.0053730724534448,1.4131384460680254,57768
8.24652,1,19729.287891,True,True,5.974065686586982e-11,3.000064064730232,57769
5.071763,1,19730.573216,True,True,0.0051373202202635,8.741757352345633,57770
7.289885,1,19730.587555,True,True,4.0900951759277526e-11,4.730337842682839,57771
2.550526,1,19731.823886,True,True,0.0096602862788705,13.291663438443026,57772
8.736195,1,19733.144918,True,True,0.0054981360086784,2.127151800356877,57773
6.494563,2,19733.146259,True,True,0.0040134878321346,4.188056728325575,57775
8.095952,1,19734.428151,True,True,0.0023985599818782,3.280583188615311,57776
8.294279,6,19734.430204,True,True,0.0001539251247446,1.3186437750536195,57782
6.70502,1,19734.431815,True,True,8.322569042267143e-07,5.789554234634059,57783
4.581873,1,19735.960823,True,True,7.683065988972615e-12,9.621491455592729,57784
9.908407,1,19735.965929,True,True,7.158601224022578e-11,0.0025624003083148,57785
9.238347,2,19737.300043,True,True,0.0005521644827977,0.9791754602072044,57787
8.122713,1,19737.303381,True,True,0.0034289850228036,3.232914637565805,57788
8.249704,1,19737.306367,True,True,3.601145552469925e-10,3.000064066105227,57789
8.095187,1,19738.828638,True,True,0.0023564047542779,3.2819161481689494,57790
6.922623,1,19738.840977,True,True,0.0046662756225409,5.395695259650395,57791
7.267294,1,19740.223575,True,True,3.77254367447116e-11,4.773891021035702,57792
2.897916,1,19740.225855,True,True,0.0038524928279401,12.661839981159348,57793
6.65118,1,19741.46839,True,True,1.1225722609474123e-09,5.886754828913087,57794
2.923099,1,19742.641852,True,True,8.161632914643889e-11,12.613857368137875,57795
7.234178,3,19743.922518,True,True,0.005154339745002,4.10240468603518,57798
2.84829,6,19745.175359,True,True,0.00011601717858,12.079703319976833,57804
7.831759,1,19745.177031,True,True,0.0047484228220733,3.7602225888459535,57805
7.879699,2,19746.556978,True,True,6.189594504913375e-05,2.8568808959109555,57807
7.527586,2,19746.559657,True,True,4.764148721495232e-09,2.998064902469209,57809
4.529857,4,19746.566979,True,True,0.0057080163213897,9.821857882516492,57813
9.905223,1,19748.051022,True,True,4.1022328759534417e-10,0.0025705475585782,57814
9.906035,1,19748.051361,True,True,6.2471415303283175e-12,0.0025625533493234,57815
7.776486,2,19749.255542,True,True,0.0106099973791269,3.718918766280896,57817
8.256154,1,19749.256532,True,True,1.2796036808274123e-09,2.988413785027439,57818
9.906651,1,19749.258196,True,True,9.54936766727967e-10,0.0025675480513085,57819
8.515036,1,19750.703416,True,True,0.0053166630546955,2.526661553183581,57820
7.585613,1,19750.705751,True,True,0.0019143625383659,4.201628497049866,57821
6.632365,1,19752.984396,True,True,2.5477787934935487e-10,5.918784748411664,57822
7.941559,3,19754.189012,True,True,1.0064732033909785e-11,2.999986835711812,57825
8.20051,5,19754.189012,True,True,0.0003900802584717,1.7184059559114644,57830
7.561613,1,19755.597888,True,True,3.2006194569667024e-11,4.242153975366897,57831
7.078892,1,19756.751531,True,True,0.0044316859215553,5.117619262117152,57832
7.729456,3,19757.95671,True,True,0.0043051151314071,3.061486278472451,57835
5.644555,1,19757.961701,True,True,1.2300614027608518e-05,7.703820468638717,57836
8.321473,1,19759.313395,True,True,0.0051216592472848,2.871744148522886,57837
9.03743,1,19759.3144,True,True,0.0012383479706557,1.5785495975609782,57838
9.792425,2,19760.640928,True,True,2.3890598240687947e-10,0.0460349440575925,57840
6.36892,1,19761.955899,True,True,0.0006776468941222,6.394835273424219,57841
9.024968,5,19763.303151,True,True,0.0020856908891814,1.1889969696420746,57846
4.314155,3,19764.580845,True,True,5.198679673923097e-05,9.02152549059015,57849
7.366668,1,19764.581883,True,True,0.0055054954461991,4.594682241377353,57850
6.519564,1,19765.922527,True,True,0.0007987133286396,6.123741486352452,57851
9.823801,1,19765.928643,True,True,0.000673010622407,0.1561035363469979,57852
2.632776,1,19767.22464,True,True,0.0052743917696035,13.140838042008516,57853
8.837752,4,19768.613791,True,True,0.0001797629486743,2.469416602130082,57857
4.166468,9,19770.025176,True,True,0.005689827628822,5.309260088766847,57866
9.648597,1,19771.173595,True,True,0.0026826143208509,0.4752838557267895,57867
-16.401311,60,19772.248762,False,True,0.0386395622297385,15.066632575914577,57927
1.719811,6,19772.256778,True,True,0.0001257120658767,11.73943021419158,57933
8.346829,1,19772.274333,True,True,2.0153255158004253e-09,2.8197817309619624,57934
