r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps,d_mm
9.473621,1,6769.940355,True,True,0.0016417819024644,0.7909422827556544,56024,1.6417819024644
-22.549199,60,6771.580959,False,True,0.027816048406177,68.97672644568048,56084,27.816048406177
-16.153375,60,6774.331716,False,True,0.0037798510015771,51.327750703425,56144,3.7798510015771
5.298392,1,6775.563559,True,True,0.0048366712660516,8.332642124684888,56145,4.8366712660516
-9.033667,60,6776.789392,False,True,0.0121691654324956,38.27062142334555,56205,12.1691654324956
-12.372058,60,6779.418075,False,True,0.0085021416392657,9.750343609839769,56265,8.5021416392657
5.279688,3,6781.001627,True,True,9.277424430056904e-05,8.935664037187085,56268,0.09277424430056903
-8.238034,60,6782.621889,False,False,4.196813464007478e-05,20.22302598201665,56328,0.04196813464007478
1.913054,6,6783.995514,True,True,0.0089564436457001,12.100166652792886,56334,8.956443645700102
6.872346,1,6785.35382,True,True,0.0042387235630368,5.491146604233265,56335,4.2387235630368005
6.113897,1,6786.772372,True,True,0.0043919377338582,6.857570280487715,56336,4.3919377338582
-0.290162,7,6788.279407,True,True,0.0023307055023557,16.640928002940772,56343,2.3307055023557
5.939161,1,6789.569806,True,True,0.002366891438378,7.174272362473241,56344,2.366891438378
4.033761,2,6790.785052,True,True,0.0017193306753042,10.483626108902124,56346,1.7193306753042
7.500965,1,6792.161659,True,True,0.0002993579929526,4.35270365129986,56347,0.2993579929526
8.107472,3,6793.535713,True,True,0.0007957472948359,3.1610686090016853,56350,0.7957472948359
5.360138,1,6794.847977,True,True,0.0006328980864368,8.217674598348154,56351,0.6328980864368
-10.038593,60,6796.904147,False,True,0.0107100784291348,78.66427684692667,56411,10.7100784291348
-11.2026,60,6798.096293,False,True,0.0211779505816175,4.068965559872415,56471,21.1779505816175
-14.349481,60,6799.901225,False,True,0.0001706806129447,33.5594151336113,56531,0.1706806129447
5.833647,6,6801.419239,True,True,1.556417238195683e-05,5.725241062732343,56537,0.015564172381956828
0.249384,2,6802.722988,True,True,0.0090376243642906,17.040052935166784,56539,9.0376243642906
1.057197,26,6803.908744,True,True,0.0099790742659098,10.841199423373988,56565,9.9790742659098
