#{"t_start": 1785432288.313564, "env_id": "None"}
r,l,t,success,full_task_success,freeze_attempted,d_m,alpha_deg,flag,true_is_iugr
8.353355,2,145.103787,True,False,True,0.004050024604788019,2.689636316569815,,False
4.231163,7,146.615731,True,False,True,0.006972316720779372,8.106261166303353,,False
8.540866,4,150.427659,True,False,True,0.00011172549164948824,1.4376516671406812,,False
5.931875,3,152.317745,True,False,True,0.0007027470218322757,5.883836425444102,,False
1.768477,35,163.555018,True,False,True,0.0059717156228811805,8.355561296334061,,False
7.363935,10,166.140615,True,False,True,0.008751086927586808,3.4528623541793033,,True
5.734797,15,168.95664,True,False,True,0.0028964207891640573,5.702849639149831,,False
6.987243,7,172.129959,True,False,True,0.0014082935826309922,4.278606205418352,,False
1.542917,33,181.108007,True,False,True,0.00539817314974449,10.308061016612559,,False
8.67917,3,182.306049,True,False,True,1.1345968402302177e-10,1.4700811884832254,,False
-0.291639,9,183.729739,True,False,True,0.005297689603340613,15.459103785095198,,False
3.383233,19,193.398949,True,False,True,0.0008767287764091917,6.8738305356325435,,False
2.955352,37,212.177892,True,False,True,0.0035912561089684668,6.051699792852979,,True
4.919553,6,214.833269,True,False,True,0.00014054599970375094,6.693953471469939,,True
-8.651126,34,226.753871,True,False,True,0.0078099840837440315,15.763322295002085,,False
5.152392,6,229.129704,True,False,True,0.0075484093743978745,7.087941682812784,,False
6.020165,18,235.301182,True,False,True,0.0008872111314583431,3.711089939857221,,True
8.787904,7,239.157474,True,False,True,6.684690821712191e-10,1.585692573938759,,False
5.956456,4,240.997272,True,False,True,0.0010387327123579536,6.2291116866978795,,False
8.260741,1,242.642569,True,False,True,0.0001128235521838435,2.9802649159287684,,False
2.763504,14,245.919574,True,False,True,0.004958569235514944,11.028891780265447,,False
5.531885,2,247.154244,True,False,True,0.004492504632593625,7.7979409028419635,,False
8.031219,14,254.392702,True,False,True,4.793303762132971e-05,2.1065798571585654,,True
0.316798,18,258.800669,True,False,True,0.004249784306045048,1.2136361425216247,,True
7.207051,4,261.416245,True,False,True,0.0005047145475833405,3.356094435731113,,False
7.653736,3,264.091148,True,False,True,0.0018665016301724468,2.701550136885719,,False
9.728815,1,265.359195,True,False,True,2.294113354499243e-11,0.32291670242188664,,False
5.574215,6,269.177507,True,False,True,0.004810127690947311,5.7896427380430655,,False
