time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,train/n_updates,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/value_loss,train/explained_variance,train/loss,train/clip_fraction,train/entropy_loss
1693,100864,124.44599120000001,60.0,197,59,1960,0.2,-0.007064534048549831,0.0003,0.0047766743,665.8933952331543,0.516495406627655,209.5113983154297,0.0056640625,-1.2461044847965241
1701,101376,129.67578441999999,60.0,198,59,1970,0.2,-0.004824851173907518,0.0003,0.0039742384,446.4863391876221,0.635851114988327,161.97718811035156,0.0013671875,-1.126244106888771
1709,101888,129.26724366999997,60.0,199,59,1980,0.2,-0.012191393447574228,0.0003,0.00664036,639.1038185119629,0.7069615423679352,251.8900604248047,0.0404296875,-0.9894512861967086
1717,102400,133.64314775999998,60.0,200,59,1990,0.2,-0.009335866681067274,0.0003,0.0030662003,681.8601806640625,0.6979644894599915,504.2587890625,0.0255859375,-0.8630484990775585
1725,102912,130.82098831,60.0,201,59,2000,0.2,-0.003561659750994295,0.0003,0.0016268732,459.6983642578125,0.7066342830657959,144.36959838867188,0.0099609375,-0.8746252216398716
1733,103424,137.43155583,60.0,202,59,2010,0.2,-0.00012484217877499758,0.0003,0.00169105,391.0403165817261,0.5342017710208893,81.21102142333984,0.00625,-0.8941574923694133
1742,103936,133.37361085,60.0,203,59,2020,0.2,-0.0027319622080540285,0.0003,0.0011862317,565.0950016021728,0.6979312598705292,263.4576721191406,0.001953125,-0.9279021359980106
1750,104448,130.61719025,60.0,204,59,2030,0.2,-0.004482521384488791,0.0003,0.004657459,475.57569580078126,0.6974960267543793,201.31906127929688,0.0556640625,-1.0159167967736722
1758,104960,127.63570379,60.0,205,59,2040,0.2,-0.0026812679832801225,0.0003,0.0028508345,508.91506881713866,0.7226146757602692,162.72850036621094,0.0109375,-1.0938766241073608
1766,105472,125.80307936000003,60.0,206,59,2050,0.2,-0.0006316116137895733,0.0003,0.004058647,345.17249927520754,0.725316196680069,193.91696166992188,0.021875,-1.160278494656086
1774,105984,121.73298504999998,60.0,207,59,2060,0.2,-0.0014001892937812953,0.0003,0.0067449124,292.2877716064453,0.681154876947403,87.41736602783203,0.05625,-1.3166322275996207
1782,106496,119.37391169,60.0,208,59,2070,0.2,-0.007615032343892381,0.0003,0.00479756,218.42492198944092,0.780501052737236,83.06119537353516,0.03125,-1.3257332652807237
1790,107008,116.01823245000003,60.0,209,59,2080,0.2,-0.002428277104627341,0.0003,0.0030991095,359.1359796524048,0.41872096061706543,152.8301239013672,0.02265625,-1.3958435222506522
