r,l,t,success,freeze_attempted,d_m,alpha_deg,cum_timesteps,d_mm
-6.381882,60,1940.248674,False,False,0.0185725254179589,87.67948509961063,123840,18.5725254179589
-5.669775,60,1944.367167,False,False,0.0430435538775935,74.89405874364847,123900,43.0435538775935
-6.491569,60,1944.377168,False,False,0.0494379610266667,85.14663551783558,123960,49.4379610266667
-6.240502,60,1944.383881,False,False,0.0173394440620859,88.34247814729737,124020,17.339444062085903
-5.963886,60,1944.453157,False,False,0.0329303541000845,87.69550175158325,124080,32.9303541000845
-5.755499,60,1947.681028,False,False,0.050419575229244,79.60675586266963,124140,50.419575229244
-6.115993,60,1947.685031,False,False,0.0118913611567828,61.516391073915706,124200,11.8913611567828
-6.591247,60,1947.693041,False,False,0.0256532070746499,68.15742069119322,124260,25.653207074649902
-6.211125,60,1947.760024,False,False,0.0632196965024952,72.67711205973035,124320,63.219696502495204
-5.439787,60,1951.949032,False,False,0.0055205185242328,82.12390589327022,124380,5.520518524232799
-5.763772,60,1951.951034,False,False,0.0539415570229639,81.69377830753352,124440,53.941557022963906
-5.693013,60,1951.958041,False,False,0.0305110174626635,87.80622391856829,124500,30.5110174626635
-6.201062,60,1952.02403,False,False,0.0131382804291464,84.3514584888656,124560,13.1382804291464
-5.522843,60,1955.335082,False,False,0.038376045992194,84.19297917564658,124620,38.376045992194
-6.229288,60,1955.341078,False,False,0.0459210844787731,78.62241327753368,124680,45.921084478773096
-6.287891,60,1955.351081,False,False,0.0132354008123414,79.44176924790933,124740,13.2354008123414
-5.244658,60,1955.412079,False,False,0.0067872324510264,77.85172754751302,124800,6.7872324510264
-5.947832,60,1959.520406,False,False,0.0126569992669403,80.8692471578614,124860,12.6569992669403
-5.349126,60,1959.525414,False,False,0.0025564479265243,82.59973392614509,124920,2.5564479265243
-6.092302,60,1959.532418,False,False,0.0232469831664949,89.73429838175673,124980,23.2469831664949
-6.537451,60,1959.597413,False,False,0.0422798361895392,82.98568615680367,125040,42.279836189539196
-6.850897,60,1962.912922,False,False,0.0214350329251161,76.41425388391391,125100,21.4350329251161
-6.570555,60,1962.916925,False,False,0.0224581644356925,79.39494420551284,125160,22.4581644356925
-7.016338,60,1962.921316,False,False,0.0264221541609445,75.26281593267024,125220,26.4221541609445
-5.669811,60,1962.983322,False,False,0.002964630779677,89.76912451263564,125280,2.964630779677
-6.16791,60,1967.215837,False,False,0.0322629754346989,83.12887507827067,125340,32.2629754346989
-7.08191,60,1967.217834,False,False,0.0140701219498416,87.47314983906789,125400,14.0701219498416
-6.858321,60,1967.226835,False,False,0.0188893484553447,85.86562579850306,125460,18.8893484553447
-7.935731,60,1967.288828,False,False,0.0572914052120195,84.73410553144846,125520,57.291405212019505
-6.019978,60,1970.739187,False,False,0.079228487348742,82.34270867978204,125580,79.228487348742
-7.379762,60,1970.745195,False,False,0.0172006280322833,79.8265686269743,125640,17.2006280322833
-6.404009,60,1970.754188,False,False,0.0386503681307101,89.36664786715814,125700,38.6503681307101
-7.250233,60,1970.814191,False,False,0.0389222419788447,88.92738759856167,125760,38.9222419788447
-5.999006,60,1974.862813,False,False,0.0749538191546835,83.71159219004998,125820,74.95381915468349
-6.375085,60,1974.868814,False,False,0.0328265745744503,88.45302268688215,125880,32.8265745744503
-6.277637,60,1974.875819,False,False,0.0507825165370642,86.76841372616542,125940,50.7825165370642
-6.257425,60,1974.941805,False,False,0.0120972938878081,89.35201344460292,126000,12.0972938878081
-5.787451,60,1978.1618,False,False,0.0473965859283518,83.01347668872337,126060,47.396585928351804
-6.083711,60,1978.167792,False,False,0.0089661869579892,85.26556414389869,126120,8.9661869579892
-6.432146,60,1978.177792,False,False,0.00057170232933,84.13838627651653,126180,0.57170232933
-5.793587,60,1978.236673,False,False,0.0063911520447413,87.67411307658232,126240,6.3911520447412995
-6.290505,60,1982.361105,False,False,0.0442252423674583,82.55221382691442,126300,44.2252423674583
-5.842714,60,1982.3681,False,False,0.0445957884926297,89.25970751328393,126360,44.5957884926297
-6.292728,60,1982.3781,False,False,0.037178152699682,80.40617789725968,126420,37.178152699682
-6.480495,60,1982.435083,False,False,0.025634108597072,84.83482646503816,126480,25.634108597072
-6.216845,60,1985.650349,False,False,0.0353226717607002,88.11687112396835,126540,35.322671760700196
-7.239981,60,1985.655353,False,False,0.0268445034718477,82.75966532115055,126600,26.8445034718477
-6.003084,60,1985.658354,False,False,0.1129937450112485,75.94761134714531,126660,112.99374501124849
-5.559965,60,1985.726346,False,False,0.0001453477776971,87.81163597914382,126720,0.1453477776971
-6.013769,60,1988.946703,False,False,0.087026938099874,88.50272877810121,126780,87.026938099874
-5.871072,60,1988.953705,False,False,0.0432167829091253,85.91384792989363,126840,43.2167829091253
-5.51841,60,1988.9637,False,False,0.0415260636962621,75.55309005116385,126900,41.5260636962621
-6.97097,60,1989.027696,False,False,0.0122259386614027,76.41880487669306,126960,12.2259386614027
-6.307769,60,1993.182924,False,False,0.0147998281468481,75.79548023065435,127020,14.799828146848101
-6.541086,60,1993.187926,False,False,0.0614644673766481,70.76683655215469,127080,61.4644673766481
-7.522425,60,1993.199922,False,False,0.0395599633432225,83.96035476360908,127140,39.5599633432225
-6.918197,60,1993.258917,False,False,0.0502960659549501,77.55645491197448,127200,50.2960659549501
-6.95916,60,1996.444819,False,False,0.0571049709392509,85.56143447652093,127260,57.1049709392509
-5.801721,60,1996.445829,False,False,0.0376623005544555,79.03287474508815,127320,37.6623005544555
-6.542346,60,1996.452821,False,False,0.0153350476594906,87.12866879206867,127380,15.3350476594906
-9.733457,60,1996.522814,False,True,0.0475477053480214,80.68114440787512,127440,47.5477053480214
-6.642982,60,2000.731159,False,False,0.0048996795208655,86.11882670281626,127500,4.8996795208655
-7.323445,60,2000.733157,False,False,0.0157027348196654,76.6472471217672,127560,15.702734819665402
-6.485113,60,2000.746148,False,False,0.0238705851563516,73.20446409411969,127620,23.870585156351602
-6.61879,60,2000.816142,False,False,0.0443166702958004,79.86118045196527,127680,44.3166702958004
-6.270643,60,2004.02679,False,False,0.0062776509340311,80.2131070401981,127740,6.2776509340311
-6.109747,60,2004.027793,False,False,0.0408438248458481,75.49784372552848,127800,40.843824845848104
-6.517916,60,2004.036794,False,False,0.0059579061202219,81.4644387826256,127860,5.9579061202219
-6.303137,60,2004.107785,False,False,0.0602410194155755,81.28106321290228,127920,60.2410194155755
-6.025897,60,2008.157421,False,False,0.024263735799117,86.47914203223426,127980,24.263735799117
-6.075522,60,2008.160427,False,False,0.0482537135568573,79.59067935998651,128040,48.2537135568573
-6.615428,60,2008.170427,False,False,0.0164394190466397,89.26790615249999,128100,16.4394190466397
-7.054992,60,2008.234419,False,False,0.0151851277161814,85.31117517633,128160,15.1851277161814
-6.280754,60,2011.472903,False,False,0.007584006068637,84.82059991988694,128220,7.584006068637
-7.35529,60,2011.476906,False,False,0.0351103148193116,80.11101556578483,128280,35.110314819311604
-6.024707,60,2011.485904,False,False,0.0323102248238017,83.54628025138713,128340,32.3102248238017
-6.514661,60,2011.55389,False,False,3.990222099001933e-05,87.24923774907286,128400,0.03990222099001933
-6.310666,60,2015.617743,False,False,0.064172895288787,83.58324686096843,128460,64.172895288787
-7.116183,60,2015.626744,False,False,0.0045313054596556,80.03376148773042,128520,4.5313054596556
-6.330973,60,2015.638739,False,False,0.0358134120171027,88.30675564555908,128580,35.8134120171027
-6.573886,60,2015.694747,False,False,0.025062066369676,87.756179808657,128640,25.062066369676
-6.610632,60,2018.898111,False,False,0.0478530507016559,84.45230241623513,128700,47.8530507016559
-7.907243,60,2018.902114,False,False,0.0487354430897934,80.62441346106036,128760,48.7354430897934
-7.378362,60,2018.911106,False,False,0.0294478443416314,86.41452607459453,128820,29.447844341631402
-8.987611,60,2018.975106,False,True,0.0257553663919528,77.0068939244835,128880,25.755366391952798
-6.19206,60,2023.185415,False,False,0.0468518904192742,87.7533193650405,128940,46.8518904192742
-6.620539,60,2023.192413,False,False,0.0390577516809001,76.50229338170662,129000,39.057751680900104
-5.927116,60,2023.210417,False,False,0.014801534681413,89.0667236463665,129060,14.801534681413
-6.312294,60,2023.270406,False,False,0.0637809790575618,80.62039799115983,129120,63.7809790575618
-7.277864,60,2026.493734,False,False,0.0472989845445845,86.37302176082999,129180,47.2989845445845
-5.967602,60,2026.495731,False,False,0.0127367501770433,87.30150244448063,129240,12.7367501770433
-6.58337,60,2026.507741,False,False,0.0513054905468902,62.67119277432771,129300,51.305490546890205
-7.252186,60,2026.572726,False,False,0.0100487968218308,81.65521056684929,129360,10.0487968218308
-6.609399,60,2030.684508,False,False,0.0192813853935274,84.75046696046323,129420,19.2813853935274
-6.206295,60,2030.685516,False,False,0.0304648594342814,83.99507990907651,129480,30.4648594342814
-6.495311,60,2030.695513,False,False,0.0253558666486742,86.6648917706181,129540,25.355866648674198
-6.704337,60,2030.758507,False,False,0.0211300339048512,70.23634053805078,129600,21.1300339048512
-6.592126,60,2034.072587,False,False,0.0643351763721563,66.90785887640074,129660,64.3351763721563
-7.658795,60,2034.074595,False,False,0.0327595270096931,89.36282049592894,129720,32.759527009693095
-5.9184,60,2034.087588,False,False,0.0594855224695461,75.12137906065237,129780,59.485522469546105
-7.639984,60,2034.153591,False,False,0.0349065848724257,75.61321174957877,129840,34.9065848724257
-5.971231,60,2038.249996,False,False,0.0453648074096545,89.06642878574834,129900,45.364807409654496
-6.845051,60,2038.254998,False,False,0.0188313598796915,85.75306189443484,129960,18.831359879691497
-5.817681,60,2038.2711,False,False,0.0191341584445195,85.97011602491939,130020,19.1341584445195
-7.427395,60,2038.335097,False,False,0.0643575507193295,89.95899585702374,130080,64.3575507193295
-7.18418,60,2041.566207,False,False,0.0303720250593988,75.23474974090273,130140,30.372025059398798
-7.765394,60,2041.566223,False,False,0.0351401325874545,60.32439631553276,130200,35.1401325874545
-5.834518,60,2041.57722,False,False,0.0651995676677864,89.83376703722314,130260,65.1995676677864
